Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_35_359.jpg;-15;1;0;5.009963;109.6688;152.147;0.3823422;119.7202;0.2344123
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_35_409.jpg;-15;1;0;5.004954;109.5288;152.4169;0.5782311;117.8345;359.7486
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_35_459.jpg;-15;1;0;5.009978;109.4387;152.5972;0.6538863;116.5175;359.438
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_35_510.jpg;-15;1;0;5.007334;109.3098;152.8685;0.6857613;114.4208;358.979
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_35_556.jpg;-15;1;0;5.006369;109.2284;153.0494;0.6079506;112.9464;358.7028
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_35_606.jpg;-15;1;0;5.002871;109.1121;153.32;0.3445158;110.9843;358.4244
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_35_656.jpg;-15;1;0;5.001996;109.0389;153.5004;0.07238895;109.8206;358.3189
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_35_706.jpg;-15;1;0;5.00145;108.9344;153.7741;359.713;108.242;358.3101
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_35_756.jpg;-15;1;0;5.000172;108.8676;153.9608;359.6377;107.2238;358.4076
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_35_806.jpg;-15;1;0;5.001121;108.7729;154.2464;359.7232;105.6575;358.6767
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_35_855.jpg;-15;1;0;5.001432;108.715;154.4418;359.9123;104.4648;358.8592
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_35_906.jpg;-15;1;0;5.042871;108.6413;154.7395;0.2648052;102.243;358.9822
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_35_955.jpg;15;1;0;5.00424;108.5906;154.9353;0.3878322;101.7735;359.1955
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_36_005.jpg;15;1;0;5.010105;108.5142;155.2296;0.5561746;102.5914;359.523
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_36_056.jpg;15;1;0;5.010172;108.4619;155.4257;0.6864108;103.6532;359.7498
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_36_105.jpg;15;1;0;5.005695;108.3787;155.7185;0.898412;105.573;0.1500647
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_36_155.jpg;15;1;0;5.010171;108.32;155.9118;0.9918167;106.916;0.4296068
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_36_206.jpg;15;1;0;5.007568;108.2278;156.1973;0.9950595;109.0748;0.8058481
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_36_256.jpg;15;1;0;5.006662;108.1626;156.3842;0.8930169;110.5949;1.04569
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_36_306.jpg;15;1;0;5.005558;108.058;156.6591;0.5929758;112.8711;1.404459
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_36_356.jpg;15;1;0;5.002689;107.9852;156.8392;0.2991491;114.18;1.575096
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_36_406.jpg;-15;1;0;5.002142;107.8753;157.1086;359.7961;115.2021;1.569798
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_36_456.jpg;-15;1;0;5.001315;107.8036;157.2918;359.5864;114.9692;1.30748
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_36_504.jpg;-15;1;0;5.047908;107.6937;157.5719;359.5374;114.0338;0.7258183
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_36_553.jpg;-15;1;0;5.037567;107.619;157.761;359.6549;113.1862;0.333507
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_36_604.jpg;-15;1;0;5.009566;107.5105;158.0457;359.8848;111.4184;359.7043
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_36_653.jpg;-15;1;0;5.009156;107.4416;158.2363;0.03254998;110.1073;359.2722
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_36_704.jpg;-15;1;0;5.008482;107.3435;158.5219;0.1594069;108.1004;358.6879
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_36_754.jpg;-15;1;0;5.003398;107.2809;158.7111;0.1539081;106.8364;358.408
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_36_804.jpg;-15;1;0;5.001945;107.1924;158.9938;-0.005359698;105.0879;358.1458
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_36_853.jpg;-15;1;0;5.001578;107.1371;159.1843;359.9369;103.9936;358.0561
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_36_904.jpg;-15;1;0;5.000428;107.059;159.4747;0.02842678;102.3694;358.11
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_36_953.jpg;-15;1;0;5.00158;107.012;159.6678;359.985;101.2757;358.2129
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_37_003.jpg;-15;1;0;5.001483;106.9479;159.9609;0.02080568;99.66333;358.4974
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_37_054.jpg;15;1;0;5.00195;106.9079;160.1584;0.036635;98.70316;358.7772
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_37_104.jpg;15;1;0;5.022885;106.8474;160.4541;0.0746356;98.80081;359.2934
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_37_154.jpg;15;1;0;5.009707;106.8081;160.6519;0.1318179;99.65759;359.5955
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_37_204.jpg;15;1;0;5.005159;106.745;160.9485;0.2685588;101.4546;0.1100344
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_37_254.jpg;15;1;0;5.009384;106.6995;161.145;0.3513658;102.7628;0.4763165
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_37_304.jpg;15;1;0;5.009132;106.6261;161.437;0.4137655;104.7856;1.020213
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_37_354.jpg;15;1;0;5.006512;106.574;161.629;0.3785208;106.1864;1.343963
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_37_404.jpg;15;1;0;5.00266;106.4929;161.9133;0.1807335;108.0709;1.665824
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_37_453.jpg;15;1;0;5.001845;106.4356;162.1002;359.9525;109.21;1.792218
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_37_504.jpg;15;1;0;5.000565;106.3433;162.3822;359.8166;110.7933;1.792481
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_37_553.jpg;-15;1;0;5.001315;106.2811;162.5723;359.8186;111.2195;1.61967
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_37_604.jpg;-15;1;0;5.00271;106.1899;162.8616;359.9458;110.7133;1.039565
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_37_654.jpg;-15;1;0;5.070099;106.1274;163.057;0.1262133;110.1324;0.6025187
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_37_704.jpg;-15;1;0;5.005147;106.0348;163.349;0.4420843;108.4883;359.9818
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_37_754.jpg;-15;1;0;5.010134;105.9755;163.5432;0.5983461;107.2179;359.6042
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_37_808.jpg;-15;1;0;5.008501;105.8923;163.8342;0.7503961;105.1847;359.0557
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_37_858.jpg;-15;1;0;5.006623;105.8412;164.0273;0.7557694;103.7254;358.7275
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_37_909.jpg;-15;1;0;5.003261;105.7698;164.3152;0.6111494;101.709;358.3673
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_37_958.jpg;-15;1;0;5.002276;105.7264;164.5063;0.4126626;100.5046;358.215
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_38_009.jpg;-15;1;0;5.001671;105.6687;164.7919;359.9708;98.84274;358.0912
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_38_059.jpg;-15;1;0;5.001523;105.6339;164.9847;359.7673;97.82947;358.1115
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_38_108.jpg;-15;1;0;5.000857;105.587;165.2792;359.7055;96.31073;358.3162
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_38_159.jpg;15;1;0;5.001184;105.5581;165.4778;359.7578;95.57587;358.556
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_38_208.jpg;15;1;0;5.049283;105.5127;165.7817;0.0461404;95.56476;359.1358
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_38_258.jpg;15;1;0;5.012566;105.4833;165.9849;0.3053592;96.24277;359.5108
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_38_308.jpg;15;1;0;5.006563;105.4368;166.2894;0.7204123;97.94962;0.07553054
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_38_358.jpg;15;1;0;5.010462;105.4039;166.4904;0.9127362;99.23511;0.4022533
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_38_408.jpg;15;1;0;5.007623;105.3497;166.7886;1.085774;101.3443;0.8581935
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_38_458.jpg;15;1;0;5.006737;105.3097;166.9844;1.091179;102.8588;1.136616
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_38_505.jpg;15;1;0;5.005338;105.2433;167.2735;0.9405815;105.1069;1.515968
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_38_554.jpg;15;1;0;5.002878;105.1957;167.4634;0.7363977;106.413;1.687883
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_38_609.jpg;15;1;0;5.001892;105.1181;167.744;0.2815597;108.1654;1.846249
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_38_658.jpg;15;1;0;5.001648;105.0621;167.9282;359.8857;109.2358;1.889685
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_38_709.jpg;-15;1;0;5.000562;104.9741;168.2085;359.552;110.4049;1.673668
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_38_754.jpg;-15;1;0;5.001321;104.9165;168.3981;359.4283;110.3317;1.31954
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_38_803.jpg;-15;1;0;5.054709;104.8581;168.5913;359.4421;109.8988;0.8407878
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_38_853.jpg;-15;1;0;5.047679;104.7676;168.8844;359.731;108.8419;0.1238277
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_38_904.jpg;-15;1;0;5.009401;104.6803;169.1786;0.1000008;107.1228;359.3984
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_38_955.jpg;-15;1;0;5.009299;104.6243;169.3735;0.2568601;105.8504;359.0006
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_39_005.jpg;-15;1;0;5.005546;104.5451;169.6642;0.3711681;103.8474;358.5084
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_39_054.jpg;-15;1;0;5.0029;104.4953;169.8568;0.3432004;102.6142;358.2984
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_39_105.jpg;-15;1;0;5.001963;104.4269;170.1444;0.1454069;100.884;358.118
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_39_155.jpg;15;1;0;5.002481;104.3811;170.3346;359.8997;100.4795;358.1851
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_39_204.jpg;15;1;0;5.002308;104.3069;170.6226;359.7008;101.0864;358.7069
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_39_255.jpg;15;1;0;5.003006;104.2557;170.8185;359.7241;101.761;359.202
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_39_304.jpg;15;1;0;5.010509;104.1798;171.1135;359.926;103.1329;359.8907
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_39_354.jpg;15;1;0;5.009545;104.1268;171.3098;0.09188231;104.3552;0.3673593
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_39_405.jpg;15;1;0;5.009359;104.0441;171.6009;0.2394255;106.3011;1.000695
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_39_455.jpg;15;1;0;5.007344;103.9863;171.7927;0.278627;107.6362;1.379138
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_39_503.jpg;15;1;0;5.002622;103.9273;171.9824;0.2400232;108.8833;1.656123
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_39_553.jpg;15;1;0;5.001859;103.8347;172.2629;0.03243294;110.6149;1.922001
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_39_603.jpg;15;1;0;5.001416;103.7695;172.4484;359.8739;111.6796;1.982749
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_39_653.jpg;15;1;0;5.000378;103.6642;172.7274;359.8208;113.2535;1.97622
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_39_703.jpg;15;1;0;5.000976;103.5889;172.9138;359.9155;114.3373;1.878917
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_39_757.jpg;15;1;0;5.001195;103.4694;173.1916;0.08892987;115.9932;1.574781
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_39_807.jpg;-15;1;0;5.002815;103.3481;173.4652;0.02260404;117.0344;1.041444
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_39_857.jpg;-15;1;0;5.073747;103.2647;173.6498;0.0586581;117.0166;0.660903
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_39_906.jpg;-15;1;0;5.009724;103.1396;173.9255;0.1568534;115.748;0.1331943
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_39_957.jpg;-15;1;0;5.005194;103.0581;174.1103;0.2517918;114.5599;359.7608
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_40_006.jpg;-15;1;0;5.009682;102.9408;174.3882;0.3321925;112.6325;359.2228
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_40_057.jpg;-15;1;0;5.008543;102.8667;174.5741;0.3463741;111.2788;358.865
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_40_106.jpg;-15;1;0;5.003589;102.7601;174.8515;0.2275937;109.3151;358.4683
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_40_156.jpg;-15;1;0;5.002384;102.6925;175.0359;0.05171847;108.1371;358.3105
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_40_207.jpg;-15;1;0;5.001611;102.5964;175.3148;359.814;106.5209;358.2228
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_40_258.jpg;-15;1;0;5.000473;102.5353;175.5045;359.8053;105.4619;358.2668
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_40_308.jpg;15;1;0;5.001337;102.4447;175.793;359.9551;104.4879;358.5724
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_40_358.jpg;15;1;0;5.001827;102.3821;175.9872;0.07556926;104.5764;358.9457
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_40_407.jpg;15;1;0;5.01041;102.2904;176.2787;0.3288284;105.6059;359.4622
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_40_458.jpg;15;1;0;5.014952;102.2279;176.4729;0.5241502;106.7586;359.8111
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_40_505.jpg;15;1;0;5.010177;102.1299;176.7617;0.774888;108.7144;0.3511212
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_40_554.jpg;15;1;0;5.009461;102.0617;176.9518;0.8803111;110.0833;0.697692
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_40_604.jpg;15;1;0;5.006727;101.9551;177.232;0.8901476;112.2844;1.164151
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_40_654.jpg;15;1;0;5.005873;101.8806;177.4153;0.794644;113.7578;1.440481
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_40_704.jpg;15;1;0;5.002458;101.7652;177.6856;0.4992705;115.675;1.714131
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_40_754.jpg;15;1;0;5.001828;101.6847;177.8624;0.2047126;116.8234;1.825718
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_40_803.jpg;15;1;0;5.001526;101.5587;178.1245;359.7237;118.3922;1.83026
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_40_854.jpg;-15;1;0;5.001273;101.4739;178.3017;359.5242;118.7845;1.637097
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_40_904.jpg;-15;1;0;5.001441;101.3479;178.572;359.3788;118.2177;1.022546
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_40_954.jpg;-15;1;0;5.052485;101.2612;178.7566;359.5144;117.5702;0.5030246
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_41_004.jpg;-15;1;0;5.011823;101.1308;179.0354;359.8676;116.2192;359.7551
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_41_053.jpg;-15;1;0;5.009288;101.0462;179.2211;0.08887798;115.01;359.2844
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_41_104.jpg;-15;1;0;5.008481;100.9236;179.4985;0.2962323;113.0628;358.6892
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_41_154.jpg;-15;1;0;5.003708;100.8446;179.6825;0.3390616;111.8075;358.4097
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_41_204.jpg;-15;1;0;5.002313;100.7314;179.9576;0.2457165;110.0439;358.1536
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_41_254.jpg;-15;1;0;5.001927;100.6606;180.1408;0.08110391;108.9294;358.068
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_41_304.jpg;-15;1;0;5.001766;100.5601;180.4184;359.8515;107.3564;358.0712
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_41_354.jpg;-15;1;0;5.000949;100.4962;180.6073;359.848;106.3106;358.1772
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_41_404.jpg;-15;1;0;5.001246;100.406;180.8958;0.0177137;104.6995;358.4715
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_41_454.jpg;-15;1;0;5.001731;100.3513;181.0896;0.08374407;103.3879;358.7164
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_41_504.jpg;-15;1;0;5.016981;100.2815;181.3822;0.09105333;100.9071;359.0011
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_41_553.jpg;-15;1;0;5.01344;100.2465;181.5795;0.116354;99.23346;358.9688
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_41_602.jpg;-15;1;0;5.008027;100.2172;181.777;0.1091749;97.67703;358.8637
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_41_653.jpg;-15;1;0;5.005836;100.1795;182.0715;359.961;95.49649;358.7697
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_41_708.jpg;-15;1;0;5.001972;100.1502;182.3703;359.977;93.5358;358.7607
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_41_758.jpg;-15;1;0;5.002721;100.1379;182.5706;0.02851544;92.18521;358.701
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_41_808.jpg;-15;1;0;5.003356;100.1255;182.8688;359.9703;90.30463;358.7133
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_41_857.jpg;-15;1;0;5.001677;100.1251;183.0661;359.86;89.13228;358.602
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_41_908.jpg;-15;1;0;4.962299;100.1595;183.3311;358.1847;87.06252;356.7914
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_41_958.jpg;-15;1;0;4.933421;100.1862;183.5009;356.9058;85.79215;355.4143
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_42_009.jpg;-15;1;0;4.846139;100.2382;183.7319;354.141;84.69095;352.7011
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_42_057.jpg;-15;1;0;4.781399;100.2731;183.8821;352.2422;84.27845;350.9214
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_42_108.jpg;-15;1;0;4.652733;100.3365;184.0896;348.8004;84.01857;347.8382
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_42_157.jpg;-15;1;0;4.538787;100.3815;184.2206;346.1756;84.34814;345.7696
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_42_208.jpg;-15;1;0;4.340047;100.4548;184.4051;341.5734;85.6545;342.7177
